PCP_Specific Surface Area (BET)_value,PCP_Total Pore Volume_value,PCP_Micropore Volume_value,PCP_Micropore Specific Surface Area_value,PCP_Mesopore Volume_value,PCP_Average Pore Diameter_value,PCP_Degree of Graphitization (Raman ID_IG)_value,PCP_Interlayer Spacing (XRD d002)_value,PCP_Element Content_C_value,PCP_Element Content_N_value,PCP_Element Content_O_value,PCP_Element Content_H_value,PCP_Element Content_S_value,Electrochem_Specific Capacitance_condition_value,Electrochem_Specific Capacitance_value,Electrochem_Cycle Stability_Cycle Number_value,Electrochem_Cycle Stability_Capacity Retention_value,Electrochem_Energy Density_value,Electrochem_Power Density_value,Electrochem_Voltage Window_value_min,Electrochem_Voltage Window_value_max,Electrochem_ESR_value,Electrochem_Rct_value,Preparation_Carbonization Temperature_value,doi
1554.0,1.25,0.11,,1.14,3.2,,,73.52,3.719,19.91,,,15.0,,,,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1554.0,1.25,0.11,,1.14,3.2,,,73.52,3.719,19.91,,,15.0,,,,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1554.0,1.25,0.11,,1.14,3.2,,,73.52,3.719,19.91,,,15.0,,,,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1877.0,1.3,0.25,,1.05,2.8,,,73.27,3.868,19.5,,,18.0,,,,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1877.0,1.3,0.25,,1.05,2.8,,,73.27,3.868,19.5,,,18.0,,,,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1993.0,1.25,1.05,,,2.5,,,65.3,3.327,17.19,,,11.0,,10000.0,80.0,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1993.0,1.25,1.05,,,2.5,,,65.3,3.327,17.19,,,11.0,,10000.0,80.0,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1993.0,1.25,1.05,,,2.5,,,65.3,3.327,17.19,,,0.5,215.0,10000.0,80.0,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1993.0,1.25,1.05,,,2.5,,,65.3,3.327,17.19,,,10.0,131.0,10000.0,80.0,,,,,,,,10.1016_j.est.2022.105421_extracted_structured
1564.0,0.623,0.57,,0.053,1.8,0.85,,,,,,,0.5,198.0,5000.0,95.0,,,,,3.12,,700.0,10.1016_j.diamond.2022.108920_extracted_structured
1564.0,0.623,0.57,,0.053,1.8,0.85,,,,,,,1.0,196.0,5000.0,95.0,,,,,3.12,,700.0,10.1016_j.diamond.2022.108920_extracted_structured
1564.0,0.623,0.57,,0.053,1.8,0.85,,,,,,,2.0,183.0,5000.0,95.0,,,,,3.12,,700.0,10.1016_j.diamond.2022.108920_extracted_structured
1564.0,0.623,0.57,,0.053,1.8,0.85,,,,,,,5.0,160.0,5000.0,95.0,,,,,3.12,,700.0,10.1016_j.diamond.2022.108920_extracted_structured
377.0,,,,,,0.987,,,,,,,1.0,377.0,,,,,0.0,1.2,,,,10.1016_j.matchemphys.2024.128885_extracted_structured
414.0,,,,,,0.99,,73.0,2.2,24.0,,,1.0,414.0,,,,,0.0,1.2,0.35,0.86,,10.1016_j.matchemphys.2024.128885_extracted_structured
414.0,,,,,,0.99,,73.0,2.2,24.0,,,1.0,197.0,,,,,0.0,1.2,0.35,0.86,,10.1016_j.matchemphys.2024.128885_extracted_structured
414.0,,,,,,0.99,,73.0,2.2,24.0,,,3.0,,,,,,0.0,1.2,0.35,0.86,,10.1016_j.matchemphys.2024.128885_extracted_structured
345.0,,,,,,0.975,,,,,,,1.0,345.0,,,,,0.0,1.2,,,,10.1016_j.matchemphys.2024.128885_extracted_structured
399.0,,,,,,0.982,,,,,,,1.0,399.0,,,,,0.0,1.2,,,,10.1016_j.matchemphys.2024.128885_extracted_structured
399.0,,,,,,0.982,,,,,,,10.0,,,,,,0.0,1.2,,,,10.1016_j.matchemphys.2024.128885_extracted_structured
21.7,,,,,,1.14,,,,,,,1.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,2.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,3.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,4.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,5.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,10.0,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
21.7,,,,,,1.14,,,,,,,,,10000.0,90.5,69.79,4494.3,0.0,0.6,,,550.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,1.0,320.8,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,2.0,304.8,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,3.0,298.7,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,4.0,295.1,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,5.0,292.3,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,10.0,283.6,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,,275.3,5000.0,89.4,,,0.0,0.6,,,750.0,10.1016_j.indcrop.2024.119676_extracted_structured
15.4,,,,,,,,,,,,,1.0,,5000.0,83.0,,,0.0,0.6,,,,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,1.0,,,,,,0.0,0.6,,,,10.1016_j.indcrop.2024.119676_extracted_structured
11.6,,,,,,,,,,,,,1.0,,5000.0,,,,0.0,0.6,,,,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.6,,,,10.1016_j.indcrop.2024.119676_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.mtcomm.2021.102685_extracted_structured
318.0,0.18,0.11,294.0,0.07,0.89,0.89,0.36,76.0,,8.9,,,1.0,145.0,,,,,0.0,1.0,4.32,3.12,700.0,10.1016_j.est.2022.104048_extracted_structured
318.0,0.18,0.11,294.0,0.07,0.89,0.89,0.36,76.0,,8.9,,,,,,,,,0.0,1.0,4.32,3.12,700.0,10.1016_j.est.2022.104048_extracted_structured
1082.0,0.48,0.34,847.0,0.14,0.55,,0.37,85.0,,4.2,,,,,,,,,0.0,1.0,5.36,2.94,800.0,10.1016_j.est.2022.104048_extracted_structured
1126.0,0.55,0.32,790.0,0.23,0.51,,0.38,91.0,,5.3,,,1.0,145.0,,,,,0.0,1.0,4.7,2.05,900.0,10.1016_j.est.2022.104048_extracted_structured
1126.0,0.55,0.32,790.0,0.23,0.51,,0.38,91.0,,5.3,,,1.0,186.0,,,,,0.0,1.0,4.7,2.05,900.0,10.1016_j.est.2022.104048_extracted_structured
1126.0,0.55,0.32,790.0,0.23,0.51,,0.38,91.0,,5.3,,,1.5,120.0,,,,,0.0,1.0,4.7,2.05,900.0,10.1016_j.est.2022.104048_extracted_structured
1126.0,0.55,0.32,790.0,0.23,0.51,,0.38,91.0,,5.3,,,1.5,222.0,,,,,0.0,1.0,4.7,2.05,900.0,10.1016_j.est.2022.104048_extracted_structured
1126.0,0.55,0.32,790.0,0.23,0.51,,0.38,91.0,,5.3,,,1.5,228.0,,,,,0.0,1.0,4.7,2.05,900.0,10.1016_j.est.2022.104048_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.est.2023.108633_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.est.2023.108633_extracted_structured
1347.85,0.71,,,,,,,,,,,,2.0,199.0,,,,,0.0,1.8,,,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1347.85,0.71,,,,,,,,,,,,,172.0,,,,,0.0,1.8,,,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1778.82,0.93,,,,,,,,,,,,2.0,232.0,,,,,0.0,1.8,,,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1964.46,1.03,,,,,0.95,,,,,,,2.0,251.0,10000.0,96.0,18.14,450.37,0.0,1.8,4.72,0.76,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1964.46,1.03,,,,,0.95,,,,,,,,172.0,10000.0,96.0,18.14,450.37,0.0,1.8,4.72,0.76,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1964.46,1.03,,,,,0.95,,,,,,,0.2,254.0,10000.0,96.0,18.14,450.37,0.0,1.8,4.72,0.76,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
1964.46,1.03,,,,,0.95,,,,,,,10.0,211.0,10000.0,96.0,18.14,450.37,0.0,1.8,4.72,0.76,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
2250.55,1.21,,,,,,,,,,,,2.0,223.0,,,,,0.0,1.8,,,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
2525.36,1.23,,,,,0.85,,,,,,,2.0,230.0,,,,,0.0,1.8,,,800.0,10.1016_j.jpowsour.2017.05.054_extracted_structured
605.6,0.2929,0.2474,532.5,0.0457,,,,80.45,0.38,10.05,,1.65,,,,,,,,,,,700.0,10.1016_j.supflu.2016.12.009_extracted_structured
538.5,0.2611,0.2135,477.6,0.0388,,,,,,,,,,,,,,,,,,,700.0,10.1016_j.supflu.2016.12.009_extracted_structured
508.2,0.245,0.2046,440.4,0.04,,,,,,,,,,,,,,,,,,,700.0,10.1016_j.supflu.2016.12.009_extracted_structured
243.8,,,231.5,,,,,79.44,0.77,8.39,1.25,2.01,,,,,,,,,,,700.0,10.1016_j.supflu.2016.12.009_extracted_structured
445.0,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.envres.2022.113328_extracted_structured
532.0,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.envres.2022.113328_extracted_structured
100.56,0.261,,,,,,0.343,85.73,1.11,13.16,,0.27,,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
,,,,,,,,85.73,0.0,3.17,,0.27,,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
181.37,0.351,,,,,,0.371,84.84,0.0,13.16,,1.19,0.08,,8000.0,81.3,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
181.37,0.351,,,,,,0.371,84.84,0.0,13.16,,1.19,0.8,,8000.0,81.3,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
181.37,0.351,,,,,,0.371,84.84,0.0,13.16,,1.19,4.0,,8000.0,81.3,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
,,,,,,,,84.84,0.0,15.92,,2.07,0.08,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jpowsour.2021.230558_extracted_structured
135.0,,,,,,,,,,,,,0.5,430.0,,,,,0.0,0.5,,,600.0,10.1016_j.jallcom.2021.161194_extracted_structured
204.0,,,,,,,,,,,,,0.5,520.0,,,,,0.0,0.5,,,700.0,10.1016_j.jallcom.2021.161194_extracted_structured
313.0,,,,,,,,,,,,,0.5,,5000.0,85.0,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
313.0,,,,,,,,,,,,,0.5,229.3,5000.0,85.0,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
313.0,,,,,,,,,,,,,10.0,129.6,5000.0,85.0,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
100.0,,,,,,,,,,,,,0.5,234.0,,,,,0.0,0.5,,,900.0,10.1016_j.jallcom.2021.161194_extracted_structured
,,,,,,,,,,,,,0.5,422.0,,,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
,,,,,,,,,,,,,0.5,,,,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
,,,,,,,,,,,,,0.5,423.0,,,,,0.0,0.5,,,800.0,10.1016_j.jallcom.2021.161194_extracted_structured
282.42,0.34,,,,,,,87.81,1.38,10.81,,,,,,,,,,,,,,10.1016_j.ijhydene.2023.10.297_extracted_structured
548.88,0.51,,,,,,,88.09,2.26,9.65,,,,,,,,,,,,,,10.1016_j.ijhydene.2023.10.297_extracted_structured
695.5,0.49,,,,,,,87.76,2.56,9.68,,,,,,,,,,,,,,10.1016_j.ijhydene.2023.10.297_extracted_structured
999.08,0.8,,,,,,,87.86,3.66,8.48,,,,,,,,,,,,,,10.1016_j.ijhydene.2023.10.297_extracted_structured
1390.6,1.65,,,,,,,89.38,3.68,6.94,,,,,,,,,,,,,,10.1016_j.ijhydene.2023.10.297_extracted_structured
2014.0,1.27,0.05,,1.22,2.5,,0.23,85.5,1.0,13.5,,,0.9,177.0,10000.0,93.0,19.9,360.0,0.0,1.8,,,800.0,10.1016_j.est.2025.116143_extracted_structured
2014.0,1.27,0.05,,1.22,2.5,,0.23,85.5,1.0,13.5,,,0.9,204.0,10000.0,93.0,19.9,360.0,0.0,1.8,,,800.0,10.1016_j.est.2025.116143_extracted_structured
1767.0,1.07,0.12,,,,,,,,,,,0.9,149.0,,,16.7,350.0,0.0,1.8,,,800.0,10.1016_j.est.2025.116143_extracted_structured
1767.0,1.07,0.12,,,,,,,,,,,0.9,143.0,,,16.7,350.0,0.0,1.8,,,800.0,10.1016_j.est.2025.116143_extracted_structured
1253.0,0.58,0.39,971.0,0.19,1.84,0.97,,85.5,4.0,10.5,,,0.5,327.0,,,,,-1.0,0.0,0.65,,700.0,10.1016_j.electacta.2015.08.008_extracted_structured
2397.0,1.07,0.47,1227.0,0.6,1.78,0.96,,85.5,4.0,10.5,,,0.5,365.0,10000.0,98.7,,,-1.0,0.0,0.63,,800.0,10.1016_j.electacta.2015.08.008_extracted_structured
2397.0,1.07,0.47,1227.0,0.6,1.78,0.96,,85.5,4.0,10.5,,,,289.0,10000.0,98.7,,,-1.0,0.0,0.63,,800.0,10.1016_j.electacta.2015.08.008_extracted_structured
2027.0,1.42,0.36,633.0,1.06,2.8,0.94,,85.5,4.0,10.5,,,0.5,294.0,,,,,-1.0,0.0,0.76,,900.0,10.1016_j.electacta.2015.08.008_extracted_structured
717.5,0.51,,,,2.85,,,92.64,3.26,4.1,,,0.5,187.0,10000.0,77.42,,,0.0,1.0,,,700.0,10.1016_j.est.2020.101493_extracted_structured
857.3,0.6,,,,2.7,,,92.64,3.26,4.1,,,0.5,187.0,10000.0,93.75,18.3,5002.0,0.0,1.0,1.6,2.4,800.0,10.1016_j.est.2020.101493_extracted_structured
857.3,0.6,,,,2.7,,,92.64,3.26,4.1,,,10.0,145.0,10000.0,93.75,18.3,5002.0,0.0,1.0,1.6,2.4,800.0,10.1016_j.est.2020.101493_extracted_structured
687.5,0.48,,,,3.16,,,,,,,,0.5,187.0,,,,,0.0,1.0,,,900.0,10.1016_j.est.2020.101493_extracted_structured
421.3,0.35,,,,3.35,,,,,,,,0.5,187.0,10000.0,92.0,,,0.0,1.0,,,800.0,10.1016_j.est.2020.101493_extracted_structured
114.32,,,,,,1.0985,0.386,74.3,,19.5,,,,,,,,,0.01,2.7,,,800.0,10.1016_j.electacta.2017.02.159_extracted_structured
223.82,,,,,,,0.37,,,,,,,,,,,,0.01,2.7,,,,10.1016_j.electacta.2017.02.159_extracted_structured
277.57,,,,,,1.0132,0.342,85.4,,13.3,,,0.02,,100.0,92.8,,,0.01,2.7,,,,10.1016_j.electacta.2017.02.159_extracted_structured
277.57,,,,,,1.0132,0.342,85.4,,13.3,,,0.1,,100.0,92.8,,,0.01,2.7,,,,10.1016_j.electacta.2017.02.159_extracted_structured
277.57,,,,,,1.0132,0.342,85.4,,13.3,,,0.2,,100.0,92.8,,,0.01,2.7,,,,10.1016_j.electacta.2017.02.159_extracted_structured
277.57,,,,,,1.0132,0.342,85.4,,13.3,,,1.0,,100.0,92.8,,,0.01,2.7,,,,10.1016_j.electacta.2017.02.159_extracted_structured
2274.0,1.16,,1.86,,,0.84,,84.6,2.6,12.8,,,10.0,247.0,8000.0,95.0,,,0.0,0.8,,,850.0,10.1016_j.jpowsour.2015.12.104_extracted_structured
2274.0,1.16,,1.86,,,0.84,,84.6,2.6,12.8,,,,146.0,8000.0,95.0,,,0.0,0.8,,,850.0,10.1016_j.jpowsour.2015.12.104_extracted_structured
738.0,0.5,,,,,1.0365,,85.5,7.8,5.8,,,,,,,,,,,,,,10.1016_j.carbon.2016.12.011_extracted_structured
764.0,0.51,,,,,0.9912,,86.9,5.8,6.4,,,,,,,,,,,,,,10.1016_j.carbon.2016.12.011_extracted_structured
820.0,0.56,,,,,0.9801,,87.6,3.6,7.9,,,,,5.5,96.0,,,,,,,,10.1016_j.carbon.2016.12.011_extracted_structured
524.0,0.48,,,,,0.9583,,,,,,,,,5.5,74.2,,,,,,,,10.1016_j.carbon.2016.12.011_extracted_structured
2996.0,0.85,,,,,0.96,,,,,,,,,,,,,0.0,1.0,,,700.0,10.1016_j.jpowsour.2020.227917_extracted_structured
2884.0,0.79,,,,,0.97,,,,,,,0.1,372.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
2884.0,0.79,,,,,0.97,,,,,,,0.1,324.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
2884.0,0.79,,,,,0.97,,,,,,,10.0,270.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
2884.0,0.79,,,,,0.97,,,,,,,10.0,226.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,0.1,372.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,0.1,324.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,10.0,270.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,10.0,226.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
1289.0,0.43,,,,,,,,,,,,,,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,0.1,93.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,10.0,56.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,0.1,324.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,10.0,226.0,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,1.2,,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,,,10000.0,98.0,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,0.1,93.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
,,,,,,,,,,,,,10.0,56.0,,,,,0.0,1.0,,,,10.1016_j.jpowsour.2020.227917_extracted_structured
42.3,0.02,,,,1.917,,,88.16,2.06,9.55,,0.23,0.5,152.1,,,,,,,,,,10.1016_j.est.2024.111871_extracted_structured
1044.4,0.496,,,,1.899,,,88.27,1.63,9.84,,0.26,0.5,274.35,,,,,,,,,,10.1016_j.est.2024.111871_extracted_structured
1634.0,0.747,,,,1.83,,,88.53,1.51,9.72,,0.24,0.5,297.8,,,,,,,,,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,0.5,321.65,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,1.0,309.2,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,2.0,285.6,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,5.0,268.0,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,10.0,253.0,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1600.3,0.801,,,,2.002,1.059,,88.06,1.57,10.13,,0.24,,232.0,10000.0,95.52,9.18,62.5,,,0.489,0.05,700.0,10.1016_j.est.2024.111871_extracted_structured
1217.6,0.616,,,,2.024,,,88.56,1.37,9.79,,0.28,0.5,283.6,,,,,,,,,700.0,10.1016_j.est.2024.111871_extracted_structured
,,,,,,,,90.06,1.29,8.39,,0.26,,,,,,,,,,,700.0,10.1016_j.est.2024.111871_extracted_structured
1284.3,0.558,,,,1.738,,,84.78,0.81,14.08,,0.33,0.5,276.35,,,,,,,,,700.0,10.1016_j.est.2024.111871_extracted_structured
1418.6,0.703,,,,1.981,,,87.74,1.81,9.83,,0.62,,,,,,,,,,,700.0,10.1016_j.est.2024.111871_extracted_structured
100.3,0.1374,,,,,0.67,,93.8,,6.2,,,3.0,295.0,2000.0,76.6,14.75,870.0,0.2,0.8,,,,10.1016_j.diamond.2025.112120_extracted_structured
100.3,0.1374,,,,,0.67,,93.8,,6.2,,,10.0,269.7,2000.0,76.6,14.75,870.0,0.2,0.8,,,,10.1016_j.diamond.2025.112120_extracted_structured
68.1,0.117,,,,,,,,,,,,3.0,326.14,2000.0,83.2,16.3,771.42,0.2,0.8,,,,10.1016_j.diamond.2025.112120_extracted_structured
68.1,0.117,,,,,,,,,,,,10.0,480.6,2000.0,83.2,16.3,771.42,0.2,0.8,,,,10.1016_j.diamond.2025.112120_extracted_structured
2926.4,1.757,,,,,0.98,,,1.12,,,,1.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
2926.4,1.757,,,,,0.98,,,1.12,,,,5.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
2926.4,1.757,,,,,0.98,,,1.12,,,,0.2,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
2926.4,1.757,,,,,0.98,,,1.12,,,,0.5,354.0,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
2926.4,1.757,,,,,0.98,,,1.12,,,,5.0,260.1,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1625.8,0.142,,,,,0.92,,,0.26,,,,1.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1625.8,0.142,,,,,0.92,,,0.26,,,,5.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1625.8,0.142,,,,,0.92,,,0.26,,,,0.5,406.0,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1625.8,0.142,,,,,0.92,,,0.26,,,,5.0,181.6,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1537.2,0.785,,,,,0.84,,,,,,,1.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1537.2,0.785,,,,,0.84,,,,,,,5.0,,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
1537.2,0.785,,,,,0.84,,,,,,,0.5,340.0,,,,,0.0,1.8,,,,10.1016_j.jcis.2023.03.056_extracted_structured
185.04,0.19,,,,4.15,0.91,,,,,,,1.0,359.3,,,,,0.0,0.29,,,800.0,10.1016_j.jallcom.2023.173242_extracted_structured
181.14,0.32,,,,6.97,0.93,,,,,,,1.0,,,,,,0.0,0.29,,,700.0,10.1016_j.jallcom.2023.173242_extracted_structured
259.45,0.29,,,,4.5,0.9,,,,,,,1.0,,,,,,0.0,0.29,,,800.0,10.1016_j.jallcom.2023.173242_extracted_structured
259.45,0.29,,,,4.5,0.9,,,,,,,10.0,,,,,,0.0,0.29,,,800.0,10.1016_j.jallcom.2023.173242_extracted_structured
179.06,0.28,,,,6.3,0.88,,,,,,,1.0,505.5,,,,,0.0,0.29,,,900.0,10.1016_j.jallcom.2023.173242_extracted_structured
8.0,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
554.0,0.27,,,,1.9,,,,,,,,,,,,,,-1.0,0.0,,,600.0,10.1016_j.carbon.2015.05.019_extracted_structured
828.0,0.38,,,,1.8,,,,,,,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.carbon.2015.05.019_extracted_structured
2940.0,2.01,,,,2.6,,,,,,,,5.0,149.0,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
2940.0,2.01,,,,2.6,,,,,,,,,76.0,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
9.0,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
508.0,0.24,,,,1.7,,,,,,,,,,,,,,-1.0,0.0,,,600.0,10.1016_j.carbon.2015.05.019_extracted_structured
799.0,0.34,,,,1.8,,,,,,,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.carbon.2015.05.019_extracted_structured
2687.0,1.27,,,,1.8,,,,,,,,,,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
10.0,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,10.1016_j.carbon.2015.05.019_extracted_structured
792.0,0.26,,,,1.8,,,,,,,,,,,,,,-1.0,0.0,,,600.0,10.1016_j.carbon.2015.05.019_extracted_structured
113.45,0.302,,,,3.39,,,86.1,,,,,0.5,158.0,,,,,0.0,0.5,3.04,8.0,,10.1016_j.chemosphere.2024.141965_extracted_structured
,,,,,,,,,,,,,1.0,254.61,2000.0,88.12,,,0.0,0.5,1.84,6.4,,10.1016_j.chemosphere.2024.141965_extracted_structured
,,,,,,,,,,,,,1.0,211.84,2000.0,88.12,,,0.0,0.5,1.84,6.4,,10.1016_j.chemosphere.2024.141965_extracted_structured
323.47,0.514,,,,3.08,,,,,,,,1.0,,2000.0,96.03,,,0.0,0.5,0.94,0.6,,10.1016_j.chemosphere.2024.141965_extracted_structured
323.47,0.514,,,,3.08,,,,,,,,1.0,517.07,2000.0,96.03,,,0.0,0.5,0.94,0.6,,10.1016_j.chemosphere.2024.141965_extracted_structured
