PCP_Specific Surface Area (BET)_value,PCP_Total Pore Volume_value,PCP_Micropore Volume_value,PCP_Micropore Specific Surface Area_value,PCP_Mesopore Volume_value,PCP_Average Pore Diameter_value,PCP_Degree of Graphitization (Raman ID_IG)_value,PCP_Interlayer Spacing (XRD d002)_value,PCP_Element Content_C_value,PCP_Element Content_N_value,PCP_Element Content_O_value,PCP_Element Content_H_value,PCP_Element Content_S_value,Electrochem_Specific Capacitance_condition_value,Electrochem_Specific Capacitance_value,Electrochem_Cycle Stability_Cycle Number_value,Electrochem_Cycle Stability_Capacity Retention_value,Electrochem_Energy Density_value,Electrochem_Power Density_value,Electrochem_Voltage Window_value_min,Electrochem_Voltage Window_value_max,Electrochem_ESR_value,Electrochem_Rct_value,Preparation_Carbonization Temperature_value,doi,Sample Name,evaluation_result,evaluation_reason
768.24,0.3059,0.2939,,0.012,1.731,0.734,0.38,,,,,,0.2,250.0,10000.0,71.2,,,0.0,1.0,2.0,3.76,700.0,10.1016_j.jiec.2025.04.004_extracted_structured,wsbc,,
1699.8,1.03,0.32,654.31,,,1.01,,90.57,,9.43,,,0.5,246.2,,,,,0.0,1.0,0.784,0.056,800.0,10.1016_j.jpcs.2024.112472_extracted_structured,lpc-800,,
1221.98,0.64,0.3,600.48,,,0.942,,89.79,3.4,6.81,,,0.5,292.6,,,,,0.0,1.0,0.964,0.126,800.0,10.1016_j.jpcs.2024.112472_extracted_structured,no-lpc-0.5,T,所有提取的数值、单位和材料名称均与原文完全对应。具体而言：PCP_Specific Surface Area (BET)_value (1221.98 m²·g⁻¹) 匹配 Table 1 中 NO-LPC-0.5 的 SBET 值；PCP_Total Pore Volume_value (0.64 cm³·g⁻¹) 匹配 Table 1 中 NO-LPC-0.5 的 Vtot 值；PCP_Micropore Volume_value (0.3 cm³·g⁻¹) 匹配 Table 1 中 NO-LPC-0.5 的 Vmic 值（0.30 与 0.3 等价）；PCP_Micropore Specific Surface Area_value (600.48 m²·g⁻¹) 匹配 Table 1 中 NO-LPC-0.5 的 Smic 值；PCP_Degree of Graphitization (Raman ID_IG)_value (0.942) 匹配文本中 Raman 部分对 NO-LPC-0.5 的 ID/IG 值；PCP_Element Content_C_value (89.79 at%)、PCP_Element Content_N_value (3.4 at%)、PCP_Element Content_O_value (6.81 at%) 匹配 Table 2 中 NO-LPC-0.5 的元素含量；Electrochem_Specific Capacitance_condition_value (0.5 A g⁻¹) 和 Electrochem_Specific Capacitance_value (292.6 F g⁻¹) 匹配文本中 NO-LPC-0.5 在 0.5 A g⁻¹ 下的比电容值；Electrochem_Voltage Window_value_min (0.0 V) 和 Electrochem_Voltage Window_value_max (1.0 V) 匹配文本中三电极系统在 6 M KOH 电解液中的工作电压范围；Electrochem_ESR_value (0.964 Ω) 和 Electrochem_Rct_value (0.126 Ω) 匹配 Table 3 中 NO-LPC-0.5 的 ESR 和 Rct 值；Preparation_Carbonization Temperature_value (800.0 °C) 匹配实验部分中碳化温度描述；Sample Name ('no-lpc-0.5') 对应原文中的 NO-LPC-0.5。缺失数据（如 PCP_Mesopore Volume_value、PCP_Average Pore Diameter_value 等）在原文中未提供，因此 null 值正确。所有信息均无虚构或推断，完全基于原文数据。
996.05,0.53,0.27,528.14,,,0.997,,86.81,6.24,6.95,,,0.5,320.0,12000.0,96.9,,,0.0,1.0,0.882,0.033,800.0,10.1016_j.jpcs.2024.112472_extracted_structured,no-lpc-1,F,提取的能量密度和功率密度为null，但原文中明确提供了NO-LPC-1//NO-LPC-1对称超级电容器在6 M KOH和1 M Na₂SO₄电解液中的能量密度和功率密度数据（摘要中提到：'energy densities ranging from 8.63 (250 Wh·kg⁻¹/6 M KOH) to 15.36 Wh·kg⁻¹ (400.1 W kg⁻¹/1 M Na₂SO₄)'）。此外，提取的电压窗口仅包含6 M KOH电解液的数据（0-1.0 V），但原文中还提供了1 M Na₂SO₄电解液中的电压窗口数据（0-1.6 V），提取的信息不完整。其他数据点均准确对应原文。
722.35,0.38,0.25,488.13,,,0.957,,73.56,,12.16,,,0.5,272.4,,,,,0.0,1.0,0.901,0.052,800.0,10.1016_j.jpcs.2024.112472_extracted_structured,no-lpc-2,,
1273.2,0.5772,0.464,1145.0,0.1132,1.81,1.0,,94.43,1.27,4.3,,,5.0,110.36,,,,,0.0,0.5,1.044,0.418,,10.1016_j.desal.2022.115685_extracted_structured,cs400,F,提取的介孔体积值（0.1132 cm³/g）是推断值，原文未直接提及（仅提供总孔体积和微孔体积，未明确介孔体积）；电压窗口最小值错误（原文为-0.5 V，提取为0.0 V）；制备温度缺失（原文中CS400在400°C碳化，提取为null）。
1273.2,0.5772,0.464,1145.0,0.1132,1.81,1.0,,94.43,1.27,4.3,,,0.2,240.8,,,,,0.0,0.5,1.044,0.418,,10.1016_j.desal.2022.115685_extracted_structured,cs400,F,提取的信息中存在以下不准确或无法在原文中找到依据的点：1) Electrochem_Specific Capacitance_value 提取为 240.8 F g⁻¹，但原文中该值对应的是 CS500 在 0.2 A g⁻¹ 下的比电容（原文明确说明 'CS500 exhibits the highest specific capacitance at any current density (240.8 F g⁻¹ at a current density of 0.2 A g⁻¹)'），而 CS400 的比电容在 GCD 测试中未给出具体数值（CV 测试中为 110.36 F g⁻¹ at 5 mV s⁻¹），因此该值与样本 cs400 不匹配。2) Electrochem_Voltage_Window_value_min 提取为 0.0 V，但原文中电化学测试的电压窗口明确为 '−0.5 to +0.5 V'（原文 'within −0.5 to +0.5 V'），因此 min 值应为 -0.5 V，而非 0.0 V。3) PCP_Mesopore Volume_value 提取为 0.1132 cm³/g，但原文 Table 1 中仅提供了总孔体积（Vtotal = 0.5772 cm³/g）和微孔体积（Vmicro = 0.464 cm³/g），未直接给出介孔体积值；该值是通过计算（Vtotal - Vmicro）得出的推断，而原文未提及此计算或直接数据，违反了非虚构性标准。其他值如 BET 表面积、孔体积、元素含量、拉曼 ID/IG、ESR 和 Rct 等均与原文 Table 1、Table 2、Table 3 及文本描述一致，且缺失项（如 XRD d002、H/S 元素含量、循环稳定性等）正确标记为 null。
1943.2,0.8001,0.724,1863.2,0.0761,1.65,1.03,,91.22,1.36,7.42,,,5.0,127.2,50.0,87.0,,,0.0,0.5,0.878,0.252,,10.1016_j.desal.2022.115685_extracted_structured,cs500,F,提取的介孔体积值0.0761 cm³/g不是原文直接给出的，而是通过计算（总孔体积减微孔体积）得出的，违反非虚构性；电压窗口最小值提取为0.0 V，但原文明确为-0.5 V；碳化温度提取为null，但原文中CS500的碳化温度为500°C。
1943.2,0.8001,0.724,1863.2,0.0761,1.65,1.03,,91.22,1.36,7.42,,,0.2,240.8,50.0,87.0,,,0.0,0.5,0.878,0.252,,10.1016_j.desal.2022.115685_extracted_structured,cs500,,
1327.6,0.5531,0.486,1264.7,0.0671,1.67,1.05,,89.66,0.97,9.37,,,5.0,105.8,,,,,0.0,0.5,1.237,0.124,600.0,10.1016_j.desal.2022.115685_extracted_structured,cs600,,
1327.6,0.5531,0.486,1264.7,0.0671,1.67,1.05,,89.66,0.97,9.37,,,0.2,240.8,,,,,0.0,0.5,1.237,0.124,600.0,10.1016_j.desal.2022.115685_extracted_structured,cs600,F,提取的比电容值（240.8 F/g at 0.2 A/g）错误，该值在原文中对应CS500样本（Fig. 5e），而非CS600；CS600在5 mV s−1下的比电容为105.8 F/g（原文正文），但0.2 A/g条件下的值未明确提供。电压窗口最小值错误，原文中电化学测试在−0.5 V至+0.5 V进行（2.4节），提取的min=0.0 V不正确，应为−0.5 V。介孔体积值（0.0671 cm³/g）为推断值，原文Table 1仅提供总孔体积（0.5531 cm³/g）和微孔体积（0.486 cm³/g），未直接提及介孔体积，违反非虚构性标准。其他数据如比表面积、元素含量等与原文一致。
3246.34,1.73,0.57,1302.92,1.16,2.39,1.01,,85.0,5.0,10.0,,,1.0,280.0,,,,,-1.0,0.0,,,800.0,10.1016_j.jallcom.2021.161014_extracted_structured,ac,,
2640.55,1.43,0.56,1240.02,0.87,2.48,1.07,,85.0,5.0,10.0,,,1.0,530.0,10000.0,92.5,11.7,628.73,0.0,1.0,0.44,0.26,800.0,10.1016_j.jallcom.2021.161014_extracted_structured,cuo-ac,F,"提取的元素含量信息（PCP_Element Content_C_value: 85.0, PCP_Element Content_N_value: 5.0, PCP_Element Content_O_value: 10.0）在原文中没有依据。原文仅通过XPS确认了CuO-AC中C、O、Cu元素的存在（如'The peaks in the spectrum shown in Fig. 3a confirm the existence of C, O and Cu in CuO-AC'），但未提供任何元素含量百分比数据。此外，原文未提及N元素，因此PCP_Element Content_N_value: 5.0是虚构的。其他数据点（如比表面积、孔体积、电化学性能等）均与原文Table 1、Fig. 4、Fig. 5及正文描述一致，且缺失数据（如PCP_Interlayer Spacing、H和S元素含量）正确标记为null。"
2640.55,1.43,0.56,1240.02,0.87,2.48,1.07,,85.0,5.0,10.0,,,2.0,328.0,10000.0,92.5,11.7,628.73,0.0,1.0,0.44,0.26,800.0,10.1016_j.jallcom.2021.161014_extracted_structured,cuo-ac,,
2640.55,1.43,0.56,1240.02,0.87,2.48,1.07,,85.0,5.0,10.0,,,5.0,235.0,10000.0,92.5,11.7,628.73,0.0,1.0,0.44,0.26,800.0,10.1016_j.jallcom.2021.161014_extracted_structured,cuo-ac,,
2640.55,1.43,0.56,1240.02,0.87,2.48,1.07,,85.0,5.0,10.0,,,10.0,187.0,10000.0,92.5,11.7,628.73,0.0,1.0,0.44,0.26,800.0,10.1016_j.jallcom.2021.161014_extracted_structured,cuo-ac,,
1276.0,0.49,0.39,1026.0,0.08,,1.0,,83.26,1.05,15.91,,0.38,0.5,320.0,10000.0,98.8,10.68,5.84,-1.0,0.0,0.7,,800.0,10.1016_j.ces.2024.120379_extracted_structured,tsc-275-800,,
1276.0,0.49,0.39,1026.0,0.08,,1.0,,83.26,1.05,15.91,,0.38,,205.0,10000.0,98.8,10.68,5.84,-1.0,0.0,0.7,,800.0,10.1016_j.ces.2024.120379_extracted_structured,tsc-275-800,F,提取的信息中存在以下不准确或无法在原文中找到依据的数据点：1) PCP_Element Content_N_value: 1.05 和 PCP_Element Content_S_value: 0.38 无法在原文中找到直接支持；原文仅给出 TSC-275-800 的杂原子总含量为 16.74 at.% 和氧含量为 15.91 at.%，因此 N 和 S 的总和应为 0.83 at.%，但提取值总和为 1.43 at.%，不一致。2) Electrochem_Specific Capacitance_value: 205.0 对应于高电流密度 20 A/g 下的比电容（原文中 'maintained 205 F/g even at a high current density of 20.0 A/g'），但提取的条件为 null，且通常报告的比电容为 320 F/g at 0.5 A/g，因此该值不完整且未指定条件。3) Electrochem_Power Density_value: 5.84 是能量密度值（原文中 'energy densities of 10.68 Wh/kg and 5.84 Wh/kg at 162 W/kg and 6780 W/kg'），但提取的标签为功率密度，且单位错误；功率密度应为 162 W/kg 或 6780 W/kg。其他数据点如 PCP_Specific Surface Area、PCP_Total Pore Volume 等均与原文 Table 1 一致，但上述错误导致整体评估为 F。
1276.0,0.49,0.39,1026.0,0.08,,1.0,,83.26,1.05,15.91,,0.38,0.5,247.0,10000.0,98.8,10.68,5.84,-1.0,0.0,0.7,,800.0,10.1016_j.ces.2024.120379_extracted_structured,tsc-275-800,,
1276.0,0.49,0.39,1026.0,0.08,,1.0,,83.26,1.05,15.91,,0.38,,190.0,10000.0,98.8,10.68,5.84,-1.0,0.0,0.7,,800.0,10.1016_j.ces.2024.120379_extracted_structured,tsc-275-800,F,提取的信息存在以下不准确或缺失项：1) PCP_Element Content_N_value (1.05) 和 PCP_Element Content_S_value (0.38) 无原文直接支持，原文仅给出总异原子含量 16.74 at.% 和氧含量 15.91 at.%，未单独提供氮和硫含量；2) Electrochem_Specific Capacitance_value (190.0) 不准确，原文中 TSC-275-800 在 0.5 A/g 时的比电容为 320 F/g；3) Electrochem_Power Density_value (5.84) 不准确，原文中功率密度为 162 W/kg 或 6780 W/kg，5.84 是能量密度值（Wh/kg）而非功率密度。其他项如 PCP_Average Pore Diameter_value、PCP_Interlayer Spacing (XRD d002)_value、PCP_Element Content_H_value、Electrochem_Specific Capacitance_condition_value 和 Electrochem_Rct_value 提取为 null 符合原文缺失情况。
1331.0,0.65,0.4,966.3,0.15,1.96,1.06,,,,,,,0.5,345.0,,,,,0.0,0.5,,,600.0,10.1016_j.apsusc.2022.155080_extracted_structured,koh:tsm = 2:1,F,"提取的 'Electrochem_Voltage_Window_value_min' 和 'Electrochem_Voltage_Window_value_max' 分别为 0.0 和 0.5，但原文中未提及该样本（KOH:TSM=2:1, 600°C）的电压窗口信息。原文在电化学测试部分（如 Fig. 5 和 Fig. 6）描述了 CV 和 GCD 曲线，但未指定电压范围；电压窗口信息仅针对 SSC 设备（如 Fig. 7a 中提到 2.0 V），而非该电极样本。其他数据点（如比表面积、孔体积、拉曼 ID/IG、比电容等）均与原文 Table 1 中的 KOH:TSM=2:1 和 Temp.=600°C 行数据一致，且缺失数据（如元素含量、循环稳定性等）也正确标记为 null。"
1274.0,0.62,0.49,691.4,0.07,1.95,1.08,,,,,,,0.5,294.0,,,,,0.0,0.5,,,600.0,10.1016_j.apsusc.2022.155080_extracted_structured,koh:tsm = 3:1,F,"提取的电压窗口信息（Electrochem_Voltage_Window_value_min=0.0, Electrchem_Voltage_Window_value_max=0.5）在原文中没有依据。原文中未提供样本 'koh:tsm = 3:1' 的电极测试电压窗口数据，该信息属于虚构。其他所有数据（如比表面积、孔体积、比电容等）均准确对应 Table 1 中 KOH:TSM = 3:1、Temp. = 600 °C 的行，且缺失数据（如元素含量、循环稳定性等）的 null 值正确反映了原文的缺失。"
1506.0,0.74,0.44,725.6,0.22,1.97,0.97,,,,,,,0.5,356.0,,,,,0.0,0.5,,,700.0,10.1016_j.apsusc.2022.155080_extracted_structured,koh:tsm = 2:1 and 700 °c,,
811.1,0.317,0.279,746.2,0.038,1.57,0.96,,,2.05,,,,5.0,150.2,,,,,-1.0,-0.1,,,600.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-600,,
811.1,0.317,0.279,746.2,0.038,1.57,0.96,,,2.05,,,,0.5,161.8,,,,,-1.0,-0.1,,,600.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-600,,
1103.9,0.43,0.383,1034.4,0.047,1.56,0.98,,,,,,,5.0,164.0,,,,,-1.0,-0.1,,,650.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-650,,
1103.9,0.43,0.383,1034.4,0.047,1.56,0.98,,,,,,,0.5,176.9,,,,,-1.0,-0.1,,,650.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-650,,
1376.5,0.506,0.455,1360.5,0.051,1.29,0.99,,,2.05,,,,5.0,166.3,5000.0,96.3,,,-1.0,-0.1,,,700.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-700,,
1376.5,0.506,0.455,1360.5,0.051,1.29,0.99,,,2.05,,,,0.5,178.1,5000.0,96.3,,,-1.0,-0.1,,,700.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-700,,
1567.8,0.682,0.506,1326.4,0.176,1.34,1.0,,,,,,,5.0,132.3,,,,,-1.0,-0.1,,,750.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-750,,
1567.8,0.682,0.506,1326.4,0.176,1.34,1.0,,,,,,,0.5,141.8,,,,,-1.0,-0.1,,,750.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-750,,
1987.5,0.895,0.557,1405.7,0.338,1.12,1.03,,,,,,,5.0,122.6,,,,,-1.0,-0.1,,,800.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-800,F,提取的平均孔径值为1.12 nm，但原文中没有提供BNAC-800的平均孔径数据。原文只明确提到BNAC-700的平均孔径为1.29 nm，而对于BNAC-800，原文只描述其孔径分布主要在1 nm和1.5 nm之间，但没有给出具体的平均孔径数值。其他提取的数值、单位和材料名称均与原文完全对应。
1987.5,0.895,0.557,1405.7,0.338,1.12,1.03,,,,,,,0.5,133.2,,,,,-1.0,-0.1,,,800.0,10.1016_j.colsurfa.2021.127408_extracted_structured,bnac-800,,
2010.163,1.386,0.527,,0.723,,0.99,,88.43,1.85,9.72,,,0.5,360.1,,,,,0.0,0.8,,,800.0,10.1016_j.diamond.2022.109507_extracted_structured,appc1–2-800,F,提取的电压窗口信息（Electrochem_Voltage_Window_value_min: 0.0 和 Electrochem_Voltage_Window_value_max: 0.8）不准确且无原文依据。原文中未明确指定单个电极APPC1–2-800的电压窗口范围，仅描述CV曲线中出现氧化还原峰在−0.8 V至−0.2 V（暗示可能涉及负电压），但未给出具体电压窗口数值。其他数据点均准确或正确标记为null。
2010.163,1.386,0.527,,0.723,,0.99,,88.43,1.85,9.72,,,,259.6,,,,,0.0,0.8,,,800.0,10.1016_j.diamond.2022.109507_extracted_structured,appc1–2-800,,
886.7,0.58,0.25,558.5,0.33,,0.82,,85.64,1.29,13.07,,,5.0,360.0,,,,,-1.0,-0.7,0.76,,800.0,10.1016_j.electacta.2017.07.131_extracted_structured,nc-800,,
886.7,0.58,0.25,558.5,0.33,,0.82,,85.64,1.29,13.07,,,1.0,376.0,,,,,-1.0,-0.7,0.76,,800.0,10.1016_j.electacta.2017.07.131_extracted_structured,nc-800,,
886.7,0.58,0.25,558.5,0.33,,0.82,,85.64,1.29,13.07,,,0.5,380.0,5000.0,91.3,,,-1.0,-0.7,0.56,1.2e-07,800.0,10.1016_j.electacta.2017.07.131_extracted_structured,npc-800,,
1705.5,0.74,0.72,1622.23,,,0.91,0.2436,,,,,,1.2,240.03,,,,,-0.1,0.7,1.26,0.11,900.0,10.1016_j.jallcom.2023.170452_extracted_structured,pcs,F,提取的信息中多项数据不准确或缺失依据：1) Specific Capacitance_value: 240.03 F g^{-1} 错误，原文中PCS在1.2 A g^{-1}下的比电容为147.12 F g^{-1}（Table 2），240.03对应N-PCS；2) Voltage Window_value_max: 0.7 V 错误，原文中CV测试电位范围为-0.1至0.9 V（Fig. 3a描述）；3) ESR_value: 1.26 Ω 错误，原文中PCS的ESR为1.66 Ω（Table 2），1.26对应N-PCS；4) Rct_value: 0.11 Ω 错误，原文中PCS的Rct为0.236 Ω（Table 2），0.11对应N-PCS；5) Interlayer Spacing (XRD d002)_value: 0.2436 nm 缺失依据，原文仅提及XRD峰位置约23.6°（3.1节），未提供计算出的d002值；6) Mesopore Volume_value和Average Pore Diameter_value为null正确，因原文未提供；7) Element Content系列为null正确，因原文未给出PCS元素含量；8) Cycle Stability、Energy Density、Power Density为null正确，因原文未提供PCS相关数据；9) 其他数据（如BET、孔体积、Raman ID/IG、碳化温度）与原文一致。
1495.6,0.53,0.52,1480.04,,,0.93,,,,,,,1.2,201.72,,,,,-0.1,0.7,1.44,0.23,900.0,10.1016_j.jallcom.2023.170452_extracted_structured,n-pcs,,
1164.3,0.45,0.43,1088.14,,,0.94,,,,,,,1.2,168.0,,,,,-0.1,0.7,1.4,0.27,900.0,10.1016_j.jallcom.2023.170452_extracted_structured,b-pcs,F,提取的信息中存在多处不准确或缺失：1) 比电容值168.0 F/g在1.2 A/g条件下不准确，原文中B-PCS在负电位窗口的比电容在1 A/g时为158.57 F/g（见3.2.2.1节），且未提供1.2 A/g时的数据；2) 电压窗口min: -0.1 V和max: 0.7 V不准确，原文中B-PCS在负电位窗口为-0.6 V至0.1 V（见3.2.2节）；3) ESR值1.4 Ω不准确，原文中B-PCS在H2SO4电解液中的ESR为1.44 Ω（见表2）；4) Rct值0.27 Ω不准确，原文中B-PCS在H2SO4电解液中的Rct为0.230 Ω（见表2）；5) 样本名称'b-pcs'与原文'B-PCS'大小写不一致。其他null值正确，因原文未提供对应数据。
193.0,0.14,0.0735,,0.0665,,0.99,,77.4,0.4,22.2,,,0.5,133.0,,,,,-1.0,-0.3,,,,10.1016_j.chemosphere.2024.141798_extracted_structured,bpc,,
193.0,0.14,0.0735,,0.0665,,0.99,,77.4,0.4,22.2,,,10.0,118.9,,,,,-1.0,-0.3,,,,10.1016_j.chemosphere.2024.141798_extracted_structured,bpc,,
281.0,0.197,0.1,,0.097,,0.86,,84.4,,15.6,,,0.5,237.7,,,,,-1.0,-0.3,,,,10.1016_j.chemosphere.2024.141798_extracted_structured,npc,,
281.0,0.197,0.1,,0.097,,0.86,,84.4,,15.6,,,10.0,118.9,,,,,-1.0,-0.3,,,,10.1016_j.chemosphere.2024.141798_extracted_structured,npc,,
725.0,0.431,0.239,,0.192,,0.96,,71.5,2.2,26.3,,,2.0,38.9,,,,,-1.0,-0.3,,,800.0,10.1016_j.chemosphere.2024.141798_extracted_structured,pnp,,
1568.4,0.68,0.55,1317.2,0.13,1.73,0.87,,72.13,7.33,15.54,,,0.5,322.5,5000.0,95.5,,,-1.0,0.0,0.61,0.39,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-1,,
1568.4,0.68,0.55,1317.2,0.13,1.73,0.87,,72.13,7.33,15.54,,,1.0,305.6,5000.0,95.5,,,-1.0,0.0,0.61,0.39,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-1,,
1568.4,0.68,0.55,1317.2,0.13,1.73,0.87,,72.13,7.33,15.54,,,2.0,288.2,5000.0,95.5,,,-1.0,0.0,0.61,0.39,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-1,,
1568.4,0.68,0.55,1317.2,0.13,1.73,0.87,,72.13,7.33,15.54,,,5.0,269.5,5000.0,95.5,,,-1.0,0.0,0.61,0.39,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-1,F,提取的信息存在以下错误：1) 元素含量C、N、O的值（72.13、7.33、15.54）错误，原文Table 1中NLPC-1的元素分析数据为C 72.4 wt%、N 6.5 wt%、O 15.7 wt%，而提取值对应NLPC-2的XPS表面原子含量；2) 比电容值269.5 F g⁻¹错误，原文Fig. 5C中NLPC-1在5 A g⁻¹时比电容未直接给出，但图中显示低于NLPC-2的269.5 F g⁻¹（该值属于NLPC-2）；3) 碳化温度值700.0°C错误，原文2.1节明确碳化温度为500°C，700°C是活化温度；4) H含量缺失，原文Table 1中NLPC-1的H含量为2.8 wt%，但提取为null。
1568.4,0.68,0.55,1317.2,0.13,1.73,0.87,,72.13,7.33,15.54,,,10.0,255.8,5000.0,95.5,,,-1.0,0.0,0.61,0.39,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-1,,
1881.7,0.83,0.64,1492.8,0.19,1.77,0.91,,72.13,7.33,15.54,,,0.5,322.5,5000.0,96.4,10.9,,-1.0,0.0,0.54,0.21,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-2,,
1881.7,0.83,0.64,1492.8,0.19,1.77,0.91,,72.13,7.33,15.54,,,1.0,305.6,5000.0,96.4,10.9,,-1.0,0.0,0.54,0.21,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-2,,
1881.7,0.83,0.64,1492.8,0.19,1.77,0.91,,72.13,7.33,15.54,,,2.0,288.2,5000.0,96.4,10.9,,-1.0,0.0,0.54,0.21,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-2,F,"提取的功率密度为null，但原文中在能量密度10.9 Wh kg⁻¹时对应的功率密度为0.15 kW kg⁻¹（原文：'At a power density of 0.15 kW kg⁻¹, NLPC//NLPC can deliver a high energy density of 10.9 Wh kg⁻¹'）。"
1881.7,0.83,0.64,1492.8,0.19,1.77,0.91,,72.13,7.33,15.54,,,5.0,269.5,5000.0,96.4,10.9,,-1.0,0.0,0.54,0.21,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-2,,
1881.7,0.83,0.64,1492.8,0.19,1.77,0.91,,72.13,7.33,15.54,,,10.0,255.8,5000.0,96.4,10.9,,-1.0,0.0,0.54,0.21,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-2,,
2079.3,0.98,0.66,1401.2,0.32,1.89,0.92,,72.13,7.33,15.54,,,0.5,322.5,5000.0,93.8,,,-1.0,0.0,0.59,0.35,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-3,,
2079.3,0.98,0.66,1401.2,0.32,1.89,0.92,,72.13,7.33,15.54,,,1.0,305.6,5000.0,93.8,,,-1.0,0.0,0.59,0.35,700.0,10.1016_j.jcis.2019.02.024_extracted_structured,nlpc-3,F,提取的信息存在多处不准确、缺失和样本混淆问题：1) 元素含量C、N、O的值（72.13 wt%、7.33 wt%、15.54 wt%）错误地使用了NLPC-2的XPS原子含量数据，而原文中NLPC-3的元素含量在Table 1中明确为C 79.7 wt%、N 3.8 wt%、O 11.6 wt%；2) 元素含量H提取为null，但原文Table 1中NLPC-3的H含量为2.3 wt%，属于数据缺失；3) 比电容值305.6 F/g（在1 A/g条件下）错误地使用了NLPC-2的数据，原文未提供NLPC-3的具体比电容值；4) 其他数据如比表面积、孔体积、石墨化程度、循环稳定性、ESR、Rct、碳化温度和电压窗口均准确对应NLPC-3，但上述错误导致整体评估为F。
